26646.582896605410497;0;0;0.000000000000000
28271.708544850062026;0;0;3.805111885070801
39573.315640308348520;0;0;7.574023962020874
26335.133897224037355;0;0;11.442779064178467
20292.245980741598032;0;0;15.265494108200073
33670.972577021115285;0;0;19.019301891326904
23464.300613889372471;0;0;22.782073020935059
22504.768668011169211;0;0;26.543277025222778
32653.566968402981729;0;0;30.299299955368042
23844.619570426915743;0;0;34.050435066223145
30137.188805597372266;0;0;37.802712917327881
26771.321962543523114;0;0;41.567496061325073
25198.421515730646206;0;0;45.336102962493896
22992.970600463380833;0;0;49.078083038330078
28589.920421495302435;0;0;52.826055049896240
26291.393466182151315;0;0;56.579370975494385
31517.248912186423695;0;0;60.330024003982544
25179.456330985223758;0;0;64.085479974746704
23011.995184123057697;0;0;67.856570959091187
25115.489174031172297;0;0;71.628681898117065
29338.326844748200529;0;0;75.396081924438477
32519.676815890183207;0;0;79.159290075302124
28077.052828659350780;0;0;82.923402070999146
27684.122960723143478;0;0;86.684654951095581
23555.720540278842236;0;0;90.443211078643799
21356.949984666676755;0;0;94.192655086517334
32027.317128220860468;0;0;97.963809013366699
23778.018594340359414;0;0;101.727535009384155
23901.194705072870420;0;0;105.484664916992188
23242.521635498636897;0;0;109.258744955062866
22720.935328158175253;0;0;113.036652088165283
23004.992687590896821;0;0;116.800666093826294
22768.747444447082671;0;0;120.557805061340332
23382.640741396015073;0;0;124.302027940750122
22052.075337427577324;0;0;128.098316907882690
33487.930302107961325;0;0;131.860815048217773
21353.540493324995623;0;0;135.620645046234131
25733.111003555441130;0;0;139.363408088684082
29552.318462030267256;0;0;143.113329887390137
24375.021887407510803;0;0;146.867351055145264
22308.604961345103220;0;0;150.629909992218018
31742.907608594552585;0;0;154.379426002502441
27402.118408913273015;0;0;158.147957086563110
27138.797180569705233;0;0;161.907426118850708
27149.536687697971502;0;0;165.665936946868896
22323.977870804392296;0;0;169.418076038360596
23732.625277521899989;0;0;173.196496963500977
24068.393526817653765;0;0;176.970015048980713
25626.394548446052795;0;0;180.731429100036621
20235.230276724145369;0;0;184.488630056381226
22880.552074554787396;0;0;188.268630981445312
22429.061108475489164;0;0;192.039587020874023
28430.377498966241546;0;0;195.798063039779663
24861.109340114762745;0;0;199.572788000106812
23432.081450679463160;0;0;203.338073968887329
27702.000124057743960;0;0;207.100806951522827
28193.356096500814601;0;0;210.874217033386230
23289.594331964290177;0;0;214.714015007019043
27102.584782889938651;0;0;218.476001024246216
21373.721493492110312;0;0;222.243561983108521
27047.112070122861041;0;0;226.011429071426392
22972.986657519635628;0;0;229.864454030990601
27194.787801129277796;0;0;233.626111984252930
31015.429601605497737;0;0;237.382771968841553
22276.003644486223493;0;0;241.125397920608521
28500.919049286258087;0;0;244.874133110046387
23004.024168687181373;0;0;248.636620044708252
21998.182703929724084;0;0;252.405356884002686
30334.439812250140676;0;0;256.222510099411011
19618.355978083145601;0;0;259.997858047485352
19689.406947529998433;0;0;263.772644996643066
22116.090112863188551;0;0;267.525985002517700
24997.832121462695795;0;0;271.273993015289307
28787.563120108672592;0;0;275.045500993728638
20277.383108352147246;0;0;278.805860996246338
20817.094299085048988;0;0;282.560230016708374
24871.618069655967702;0;0;286.313668966293335
24634.596030135628098;0;0;290.075521945953369
26210.737845747629763;0;0;293.836642980575562
26865.733209775866271;0;0;297.591128110885620
22306.608802615730383;0;0;301.339319944381714
23020.207094557208620;0;0;305.084604978561401
21800.769991425291664;0;0;308.847477912902832
30302.850243249176856;0;0;312.595825910568237
